,C_Rate,NSOC,Temp,Voltage,OCV
285,0.4,0.5948385423157714,301.8135653184837,3.7127841185418635,3.7502873418580327
286,0.4,0.5924248781077212,301.85249650284874,3.712246739157093,3.7497265323520277
287,0.4,0.5900112138996682,301.89134110985754,3.7117140166534037,3.749171017933505
288,0.4,0.5875975496916136,301.9300971702941,3.7111851278643955,3.7486199809704557
289,0.4,0.5851838854835598,301.9687622673017,3.7106591647210347,3.748072519742144
290,0.4,0.5827702212755094,302.0073342016866,3.710135124528192,3.747527637663541
291,0.4,0.5803565570674574,302.0458043174219,3.7096118866448986,3.7469842312500714
292,0.4,0.5779428928594037,302.0841775965631,3.7090882353399994,3.746441078360842
293,0.4,0.5755292286513506,302.1224451704267,3.7085627968757766,3.745896823263878
294,0.4,0.5731155644432933,302.16060136506405,3.708034056499545,3.7453499633670018
295,0.4,0.5707019002352349,302.1986401258617,3.707500337146325,3.7447988344785452
296,0.4,0.5682882360271787,302.23655468596576,3.7069597844097717,3.744241596345123
297,0.4,0.5658745718191234,302.2743308130742,3.706410341038629,3.7436762185058288
298,0.4,0.5634609076110692,302.3119694322205,3.705849774464299,3.7431004694612704
299,0.4,0.561047243403019,302.34945627791325,3.705275613325469,3.7425119051032754
300,0.8,0.8000000000000016,298.15,3.783020461592296,3.8518235799803935
301,0.8,0.7951726715839023,298.3044224333606,3.769593263610729,3.843500055292616
302,0.8,0.7903453431678025,298.4643026277275,3.7641492629554336,3.8390889859689605
303,0.8,0.7855180147517031,298.624999993645,3.7603771490546327,3.8352646960917767
304,0.8,0.7806906863356041,298.78525555193266,3.757149616435415,3.8317010359803474
305,0.8,0.7758633579195032,298.94471773138577,3.754136090282019,3.8282826347117305
306,0.8,0.7710360295034043,299.1032809901682,3.751230210841479,3.8249603227134994
307,0.8,0.7662087010873053,299.26090530694165,3.7483962249921117,3.8217130230183174
308,0.8,0.7613813726712062,299.4175803541904,3.7456225677644865,3.8185326684052887
309,0.8,0.7565540442551066,299.5732943277585,3.7429064547379984,3.815417285471835
310,0.8,0.7517267158390074,299.7280420343344,3.7402480440692014,3.81236711562984
311,0.8,0.7468993874229077,299.8818210700623,3.737648743654845,3.8093834497884065
312,0.8,0.7420720590068078,300.03463141621097,3.735110350975148,3.8064679312819143
313,0.8,0.73724473059071,300.18647023834654,3.7326345802661263,3.803622140410061
314,0.8,0.7324174021746112,300.3373517233207,3.7302229886522524,3.8008474739611953
315,0.8,0.7275900737585119,300.48727681928983,3.7278766667595855,3.7981449250740553
316,0.8,0.7227627453424132,300.63625234373393,3.725596389290082,3.795515159949308
317,0.8,0.7179354169263145,300.7842872900568,3.7233826241854104,3.792958540819959
318,0.8,0.713108088510215,300.9313909136785,3.721235535163589,3.7904751311655964
319,0.8,0.7082807600941166,301.0775680484103,3.7191550172675614,3.788064747311646
320,0.8,0.7034534316780193,301.2228447367263,3.71714077951786,3.7857269630840915
321,0.8,0.6986261032619207,301.3672267749237,3.7151922459102567,3.7834611345562066
322,0.8,0.693798774845819,301.5107262625015,3.713308665432187,3.7812664257004047
323,0.8,0.6889714464297041,301.6533564204948,3.711489116527275,3.77914183013408
324,0.8,0.6841441180135878,301.79512973917036,3.709732521217806,3.777086191795174
325,0.8,0.6793167895974888,301.93605080463783,3.708037645303364,3.775098222181522
326,0.8,0.6744894611813894,302.07615438625385,3.706403223008778,3.7731765187229493
327,0.8,0.6696621327652894,302.2154477316716,3.704827798526839,3.7713195739454424
328,0.8,0.6648348043491888,302.35394447550226,3.703309842368968,3.76952578891643
329,0.8,0.6600074759330882,302.49165966265133,3.7018477421643405,3.767793480305556
330,0.8,0.6551801475169886,302.6286071481092,3.7004397988414044,3.766120884835156
331,0.8,0.6503528191008903,302.76479145897383,3.699084207020347,3.7645061599600527
332,0.8,0.6455254906847914,302.90024881145285,3.697779168409913,3.7629473843379295
333,0.8,0.6406981622686925,303.0349838143902,3.69652269647697,3.7614425434302388
334,0.8,0.6358708338525927,303.1690088364016,3.6953127244063166,3.7599895196377253
335,0.8,0.6310435054364699,303.3023383506871,3.694147064204898,3.7585860693445268
336,0.8,0.6262161770203543,303.43497733153407,3.6930233364781584,3.7572297894872704
337,0.8,0.6213888486042524,303.5669303768594,3.691938962295757,3.755918075080955
338,0.8,0.6165615201881564,303.69822724388683,3.6908911660745827,3.7546480606169004
339,0.8,0.6117341917720718,303.82886648628323,3.6898767363746607,3.753416535108002
340,0.8,0.606906863355976,303.9588516410106,3.6888920304001784,3.752219840859737
341,0.8,0.6020795349398752,304.08818167276934,3.6879328102637396,3.7510537362579166
342,0.8,0.5972522065237698,304.21685651516276,3.6869940713899734,3.749913219437546
343,0.8,0.5924248781076723,304.34485999276944,3.686069793199363,3.7487923081365415
344,0.8,0.5875975496915745,304.47219374340614,3.6851527495751952,3.7476837680711657
345,0.8,0.5827702212754775,304.59882440604997,3.6842340277060663,3.7465787756759346
346,0.8,0.577942892859372,304.72471784366996,3.6833027461722048,3.7454665375018217
347,0.8,0.5731155644432153,304.8498300988714,3.6823456056596213,3.7443338672086868
348,0.8,0.5682882360270496,304.97410178922684,3.6813464579572646,3.7431647675471824
349,0.8,0.563460907610951,305.09744576928205,3.680285940377139,3.7419400953644795
350,0.8,0.5586335791948405,305.21978409537166,3.6791414649494327,3.7406374581938246
351,0.8,0.5538062507787362,305.34099405466037,3.6778873997890864,3.739231532016482
352,0.8,0.5489789223626317,305.4609693671018,3.676496288133162,3.7376951275889967
353,0.8,0.54415159394651,305.5795970246418,3.6749409080114255,3.736001308019211
354,0.8,0.5393242655304207,305.6967786523833,3.6731977760379086,3.7341268431038364
355,0.8,0.5344969371143167,305.8124475397389,3.6712519675057678,3.7320569918805746
356,0.8,0.5296696086982164,305.92666708174477,3.669102955255217,3.72979110530171
357,0.8,0.524842280282118,306.0395518268877,3.666769455620843,3.7273476668226664
358,0.8,0.5200149518660198,306.1513403361467,3.664292269633602,3.7247669573181756
359,0.8,0.5151876234499222,306.2623543839058,3.6617325049052467,3.722109374821415
360,0.8,0.510360295033812,306.3729821202251,3.6591647974276214,3.719448694740426
361,0.8,0.5055329666176829,306.48366959397947,3.6566666646667474,3.71686145351773
362,0.8,0.5007056382015583,306.5947496281426,3.654306822878401,3.714415614191446
